"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Annual"
"1944","M","4.24","2.28","M","M","1.49","0.64","1.42","4.81","2.41","6.03","3.44","M"
"1945","M","M","M","4.64","M","M","M","M","M","M","M","M","M"
"1946","5.51","M","6.51","M","M","M","0.81","0.39","1.39","M","M","5.40","M"
"1947","7.40","2.94","4.86","4.44","1.40","4.20","M","0.64","M","M","7.25","6.67","M"
"1948","4.59","M","M","M","M","3.14","1.46","4.35","3.63","4.46","6.57","6.79","M"
"1949","2.12","6.93","4.38","3.07","0.92","2.92","1.62","0.60","3.21","4.94","5.55","11.08","47.34"
"1950","4.57","7.54","8.42","4.43","3.30","1.00","1.45","2.49","3.08","6.58","5.49","6.33","54.68"
"1951","6.70","6.74","4.65","0.46","2.71","0.40","0.02","1.20","2.73","6.25","4.09","5.36","41.31"
"1952","2.56","4.17","5.00","2.92","2.02","2.64","1.28","0.76","1.16","2.09","1.06","4.76","30.42"
"1953","9.35","4.75","4.47","3.22","2.27","3.12","0.55","1.27","2.48","6.84","7.40","11.29","57.01"
"1954","7.06","2.83","2.52","4.75","2.32","3.41","1.96","3.62","2.51","2.26","7.45","5.91","46.60"
"1955","4.16","6.69","4.45","3.90","4.03","4.52","3.53","0.13","1.39","7.13","8.03","5.70","53.66"
"1956","6.02","3.87","4.96","0.70","0.91","3.67","0.41","1.56","4.83","8.92","2.98","8.34","47.17"
"1957","4.08","3.91","5.41","2.47","2.32","3.19","2.77","1.12","0.64","3.74","5.44","5.31","40.40"
"1958","5.79","6.28","2.04","3.73","2.36","1.17","0.00","0.76","2.24","7.84","9.29","9.02","50.52"
"1959","9.06","5.41","5.15","5.62","2.84","2.73","0.66","3.31","7.07","4.96","10.86","6.93","64.60"
"1960","7.43","4.67","3.51","4.49","5.15","1.12","0.01","4.07","1.91","4.48","7.13","2.57","46.54"
"1961","4.20","10.81","4.93","5.31","3.36","0.90","1.63","1.94","2.10","5.09","5.45","6.89","52.61"
"1962","6.13","1.53","4.40","3.71","2.44","1.10","0.52","4.76","3.44","3.47","6.80","5.04","43.34"
"1963","3.05","4.14","3.19","4.14","1.59","2.37","1.98","2.11","2.42","5.36","7.87","6.07","44.29"
"1964","8.08","3.18","4.61","6.18","3.25","4.79","2.27","2.35","5.82","2.52","M","6.03","M"
"1965","10.76","7.05","1.24","2.67","2.97","0.40","0.94","3.67","2.03","5.76","4.82","4.69","47.00"
"1966","5.02","3.05","4.71","2.71","3.40","1.90","4.21","1.58","2.30","4.27","4.17","7.18","44.50"
"1967","7.37","5.70","5.57","2.04","1.77","1.29","1.25","0.36","2.31","8.34","3.71","9.23","48.94"
"1968","3.77","3.74","4.81","3.37","2.92","2.59","2.53","3.51","3.98","4.74","4.83","6.75","47.54"
"1969","6.17","3.31","2.32","4.15","1.93","1.54","1.77","1.20","5.17","1.69","4.03","3.99","37.27"
"1970","5.34","2.55","1.24","4.84","1.82","1.01","1.72","0.93","5.60","5.47","4.82","3.36","38.70"
"1971","15.80","5.84","5.06","2.85","1.98","3.18","1.60","0.60","3.65","3.53","7.42","9.80","61.31"
"1972","4.34","6.68","4.49","7.28","1.18","3.31","3.32","1.74","4.33","1.86","4.27","8.47","51.27"
"1973","3.23","2.49","4.06","2.63","3.10","3.48","0.14","1.21","2.09","5.38","8.10","7.38","43.29"
"1974","9.81","6.54","4.66","4.30","3.66","1.86","2.46","0.33","0.61","1.78","4.68","6.02","46.71"
"1975","7.11","5.57","3.86","3.21","2.34","2.16","1.02","3.24","0.42","5.55","8.96","9.68","53.12"
"1976","6.47","M","3.24","3.30","2.28","2.71","1.09","3.30","1.88","3.07","2.64","3.74","M"
"1977","3.57","1.86","4.55","2.56","4.31","1.67","1.89","3.25","2.56","2.70","5.88","7.94","42.74"
"1978","3.62","2.55","4.02","2.51","3.47","1.52","1.53","3.39","7.97","2.12","5.41","4.33","42.44"
"1979","2.46","5.11","2.17","3.48","1.81","1.54","1.23","0.71","2.64","2.82","2.30","10.10","36.37"
"1980","2.30","3.98","4.52","3.26","2.33","3.38","1.29","1.35","4.49","0.41","7.29","5.94","40.54"
"1981","2.08","5.34","3.93","7.64","2.76","4.48","2.50","0.14","3.11","5.75","3.44","6.22","47.39"
"1982","10.12","7.46","2.98","3.25","1.85","1.76","M","2.17","1.91","2.93","5.04","4.94","M"
"1983","9.93","1.98","2.89","2.20","1.53","4.60","3.67","1.45","4.09","2.42","9.57","3.01","47.34"
"1984","10.43","4.32","4.48","2.60","5.89","3.24","0.01","2.21","4.46","6.49","6.49","5.49","56.11"
"1985","0.88","4.34","3.80","3.57","3.10","2.50","0.00","1.01","4.27","9.90","7.64","1.13","42.14"
"1986","4.44","5.40","3.64","5.35","3.47","2.23","3.52","0.07","4.05","2.10","9.25","3.07","46.59"
"1987","3.23","2.78","2.87","2.86","3.66","1.82","1.10","0.64","1.13","0.25","3.35","4.53","28.22"
"1988","2.37","2.56","6.48","4.07","4.31","1.67","1.76","0.51","2.71","5.87","7.26","4.90","44.47"
"1989","8.00","1.72","7.48","2.56","3.75","1.09","0.92","1.69","0.14","3.67","11.72","4.48","47.22"
"1990","6.73","7.20","5.78","3.31","2.00","7.44","1.19","2.75","1.40","8.12","16.50","6.78","69.20"
"1991","6.01","4.21","4.05","4.13","2.52","2.84","1.52","3.71","0.69","1.44","8.29","5.03","44.44"
"1992","6.20","2.88","1.11","5.92","1.50","1.68","2.02","2.11","3.36","2.78","7.30","4.58","41.44"
"1993","3.92","0.56","4.06","4.08","3.28","3.68","3.42","1.77","0.63","2.54","2.78","5.65","36.37"
"1994","2.40","4.31","2.75","4.29","0.52","3.63","1.20","0.46","2.50","4.40","7.31","4.34","38.11"
"1995","2.40","4.08","2.95","2.79","1.39","0.65","M","M","1.23","5.81","13.32","4.85","M"
"1996","6.19","4.60","1.84","4.00","6.74","0.57","1.43","1.59","4.75","7.04","8.76","7.59","55.10"
"1997","9.48","5.75","5.44","2.92","2.33","6.17","2.51","0.59","3.81","6.24","3.51","5.50","54.25"
"1998","M","2.28","5.65","1.92","3.90","3.47","1.41","0.34","1.02","3.46","8.57","9.30","M"
"1999","6.93","4.99","5.52","2.81","4.25","3.90","2.19","1.72","0.73","4.36","6.78","9.38","53.56"
"2000","6.33","2.53","5.60","4.96","5.37","3.08","1.57","1.89","3.14","4.35","2.41","3.59","44.82"
"2001","4.99","1.78","4.29","4.27","2.60","5.01","1.03","1.97","1.57","8.84","5.57","5.82","47.74"
"2002","5.86","4.66","4.15","4.05","2.85","2.80","1.70","0.92","2.13","1.41","3.18","3.13","36.84"
"2003","6.48","3.49","5.23","5.26","2.14","0.36","0.06","0.39","2.57","7.95","7.81","4.34","46.08"
"2004","5.82","2.68","5.48","0.85","4.67","2.46","0.59","7.54","5.69","3.29","9.81","5.55","M"
"2005","4.35","1.26","3.97","5.37","2.48","2.08","2.12","1.62","2.74","4.95","5.80","3.67","M"
"2006","7.78","5.02","M","4.14","3.67","1.51","1.08","0.30","3.22","2.41","9.46","4.06","M"
"2007","6.85","3.18","6.96","2.00","1.24","2.48","1.31","1.24","2.10","6.75","3.91","5.90","M"
"2008","3.66","3.99","6.51","3.88","2.97","3.13","0.66","4.82","0.90","2.46","10.71","5.51","M"
"2009","8.42","1.91","4.45","2.98","M","0.27","0.54","0.70","2.20","10.72","9.27","1.84","M"
"2010","4.49","2.60","2.81","4.31","5.40","2.86","0.14","1.03","5.54","2.89","5.72","5.54","43.33"
"2011","10.35","M","7.50","6.07","5.95","1.24","4.77","0.49","1.85","3.39","7.75","2.25","M"
"2012","5.59","7.29","6.34","6.42","5.21","4.50","2.13","0.03","0.20","6.68","6.59","6.42","M"
"2013","7.46","2.84","5.09","7.61","4.47","2.79","0.01","2.07","5.46","2.44","6.48","4.02","50.74"
"2014","6.86","4.99","8.85","5.47","6.04","1.74","1.58","1.20","3.90","5.72","7.17","6.13","59.65"
"2015","7.15","3.80","4.62","2.56","1.46","0.84","0.48","1.27","3.89","3.99","11.08","9.36","50.50"
"2016","4.10","6.62","4.50","2.54","1.71","4.87","1.14","0.13","5.23","7.39","7.22","4.10","49.55"
"2017","2.61","5.05","7.30","3.82","3.15","1.24","0.02","0.10","1.43","5.61","8.04","6.42","44.79"
"2018","8.01","8.84","3.76","7.66","0.41","2.70","0.59","0.61","3.28","4.48","6.95","5.83","53.12"
"2019","2.82","3.06","2.45","4.46","1.25","2.37","1.33","1.02","6.39","6.01","4.03","4.75","39.94"
"2020","11.47","7.19","4.87","2.65","4.45","3.29","1.11","1.27","2.00","4.87","4.93","6.41","54.51"
"2021","4.97","9.74","2.78","1.78","1.05","1.21","0.03","M","4.99","7.27","13.58","6.08","M"
"2022","5.99","2.41","6.11","3.08","4.26","4.17","0.48","0.24","0.11","M","M","M","M"
